AaegL5_1 | Aedes_aegypti_LVP_AGWG | AaegL5 | 310827022 | chromosome
NIGP01001859 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23824 | supercontig
NIGP01001860 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26404 | supercontig
NIGP01001861 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24167 | supercontig
NIGP01001862 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35874 | supercontig
NIGP01001863 | Aedes_aegypti_LVP_AGWG | AaegL5 | 7467 | supercontig
NIGP01001864 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23807 | supercontig
NIGP01001865 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31919 | supercontig
NIGP01001866 | Aedes_aegypti_LVP_AGWG | AaegL5 | 66233 | supercontig
NIGP01001867 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39725 | supercontig
NIGP01001868 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33777 | supercontig
NIGP01001869 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1500 | supercontig
NIGP01001870 | Aedes_aegypti_LVP_AGWG | AaegL5 | 43476 | supercontig
NIGP01001871 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30137 | supercontig
NIGP01001872 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28064 | supercontig
NIGP01001873 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16960 | supercontig
NIGP01001874 | Aedes_aegypti_LVP_AGWG | AaegL5 | 91629 | supercontig
NIGP01001875 | Aedes_aegypti_LVP_AGWG | AaegL5 | 54004 | supercontig
NIGP01001876 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26262 | supercontig
NIGP01001877 | Aedes_aegypti_LVP_AGWG | AaegL5 | 640510 | supercontig
NIGP01001878 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31406 | supercontig
NIGP01001879 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25089 | supercontig
NIGP01001880 | Aedes_aegypti_LVP_AGWG | AaegL5 | 41831 | supercontig
NIGP01001881 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26256 | supercontig
NIGP01001882 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28292 | supercontig
NIGP01001883 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29911 | supercontig
NIGP01001884 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2500 | supercontig
NIGP01001885 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1500 | supercontig
NIGP01001886 | Aedes_aegypti_LVP_AGWG | AaegL5 | 14488 | supercontig
NIGP01001887 | Aedes_aegypti_LVP_AGWG | AaegL5 | 68640 | supercontig
NIGP01001888 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13752 | supercontig
NIGP01001889 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33551 | supercontig
NIGP01001890 | Aedes_aegypti_LVP_AGWG | AaegL5 | 41104 | supercontig
NIGP01001891 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17578 | supercontig
NIGP01001892 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1000 | supercontig
NIGP01001893 | Aedes_aegypti_LVP_AGWG | AaegL5 | 54540 | supercontig
NIGP01001894 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26954 | supercontig
NIGP01001895 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23629 | supercontig
NIGP01001896 | Aedes_aegypti_LVP_AGWG | AaegL5 | 4000 | supercontig
NIGP01001897 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35946 | supercontig
NIGP01001898 | Aedes_aegypti_LVP_AGWG | AaegL5 | 58256 | supercontig
NIGP01001899 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29776 | supercontig
NIGP01001900 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29402 | supercontig
NIGP01001901 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36310 | supercontig
NIGP01001902 | Aedes_aegypti_LVP_AGWG | AaegL5 | 43656 | supercontig
NIGP01001903 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27489 | supercontig
NIGP01001904 | Aedes_aegypti_LVP_AGWG | AaegL5 | 9152 | supercontig
NIGP01001905 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23698 | supercontig
NIGP01001906 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29670 | supercontig
NIGP01001907 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23415 | supercontig
NIGP01001908 | Aedes_aegypti_LVP_AGWG | AaegL5 | 70127 | supercontig
NIGP01001909 | Aedes_aegypti_LVP_AGWG | AaegL5 | 51567 | supercontig
NIGP01001910 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24768 | supercontig
NIGP01001911 | Aedes_aegypti_LVP_AGWG | AaegL5 | 10517 | supercontig
NIGP01001912 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24817 | supercontig
NIGP01001913 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25242 | supercontig
NIGP01001914 | Aedes_aegypti_LVP_AGWG | AaegL5 | 144620 | supercontig
NIGP01001915 | Aedes_aegypti_LVP_AGWG | AaegL5 | 61952 | supercontig
NIGP01001916 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27920 | supercontig
NIGP01001917 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11000 | supercontig
NIGP01001918 | Aedes_aegypti_LVP_AGWG | AaegL5 | 11245 | supercontig
NIGP01001919 | Aedes_aegypti_LVP_AGWG | AaegL5 | 66921 | supercontig
NIGP01001920 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33417 | supercontig
NIGP01001921 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20409 | supercontig
NIGP01001922 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22981 | supercontig
NIGP01001923 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21123 | supercontig
NIGP01001924 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25717 | supercontig
NIGP01001925 | Aedes_aegypti_LVP_AGWG | AaegL5 | 52931 | supercontig
NIGP01001926 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25502 | supercontig
NIGP01001927 | Aedes_aegypti_LVP_AGWG | AaegL5 | 58952 | supercontig
NIGP01001928 | Aedes_aegypti_LVP_AGWG | AaegL5 | 45538 | supercontig
NIGP01001929 | Aedes_aegypti_LVP_AGWG | AaegL5 | 66704 | supercontig
NIGP01001930 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24380 | supercontig
NIGP01001931 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26088 | supercontig
NIGP01001932 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33378 | supercontig
NIGP01001933 | Aedes_aegypti_LVP_AGWG | AaegL5 | 61714 | supercontig
NIGP01001934 | Aedes_aegypti_LVP_AGWG | AaegL5 | 55669 | supercontig
NIGP01001935 | Aedes_aegypti_LVP_AGWG | AaegL5 | 152424 | supercontig
NIGP01001936 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27827 | supercontig
NIGP01001937 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31444 | supercontig
NIGP01001938 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35533 | supercontig
NIGP01001939 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25737 | supercontig
NIGP01001940 | Aedes_aegypti_LVP_AGWG | AaegL5 | 59879 | supercontig
NIGP01001941 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20216 | supercontig
NIGP01001942 | Aedes_aegypti_LVP_AGWG | AaegL5 | 52173 | supercontig
NIGP01001943 | Aedes_aegypti_LVP_AGWG | AaegL5 | 61749 | supercontig
NIGP01001944 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21865 | supercontig
NIGP01001945 | Aedes_aegypti_LVP_AGWG | AaegL5 | 83366 | supercontig
NIGP01001946 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26893 | supercontig
NIGP01001947 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24957 | supercontig
NIGP01001948 | Aedes_aegypti_LVP_AGWG | AaegL5 | 15917 | supercontig
NIGP01001949 | Aedes_aegypti_LVP_AGWG | AaegL5 | 67549 | supercontig
NIGP01001950 | Aedes_aegypti_LVP_AGWG | AaegL5 | 49823 | supercontig
NIGP01001951 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24976 | supercontig
NIGP01001952 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38760 | supercontig
NIGP01001953 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27349 | supercontig
NIGP01001954 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29260 | supercontig
NIGP01001955 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26922 | supercontig
NIGP01001956 | Aedes_aegypti_LVP_AGWG | AaegL5 | 57548 | supercontig
NIGP01001957 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32723 | supercontig
NIGP01001958 | Aedes_aegypti_LVP_AGWG | AaegL5 | 41186 | supercontig
NIGP01001959 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29705 | supercontig
NIGP01001960 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40658 | supercontig
NIGP01001961 | Aedes_aegypti_LVP_AGWG | AaegL5 | 53057 | supercontig
NIGP01001962 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30440 | supercontig
NIGP01001963 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24287 | supercontig
NIGP01001964 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28111 | supercontig
NIGP01001965 | Aedes_aegypti_LVP_AGWG | AaegL5 | 64369 | supercontig
NIGP01001966 | Aedes_aegypti_LVP_AGWG | AaegL5 | 4000 | supercontig
NIGP01001967 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31229 | supercontig
NIGP01001968 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40745 | supercontig
NIGP01001969 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28509 | supercontig
NIGP01001970 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23212 | supercontig
NIGP01001971 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20282 | supercontig
NIGP01001972 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28099 | supercontig
NIGP01001973 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26808 | supercontig
NIGP01001974 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26757 | supercontig
NIGP01001975 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34196 | supercontig
NIGP01001976 | Aedes_aegypti_LVP_AGWG | AaegL5 | 87115 | supercontig
NIGP01001977 | Aedes_aegypti_LVP_AGWG | AaegL5 | 54835 | supercontig
NIGP01001978 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33715 | supercontig
NIGP01001979 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40810 | supercontig
NIGP01001980 | Aedes_aegypti_LVP_AGWG | AaegL5 | 9000 | supercontig
NIGP01001981 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30718 | supercontig
NIGP01001982 | Aedes_aegypti_LVP_AGWG | AaegL5 | 231228 | supercontig
NIGP01001983 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30700 | supercontig
NIGP01001984 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30737 | supercontig
NIGP01001985 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22246 | supercontig
NIGP01001986 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21104 | supercontig
NIGP01001987 | Aedes_aegypti_LVP_AGWG | AaegL5 | 65130 | supercontig
NIGP01001988 | Aedes_aegypti_LVP_AGWG | AaegL5 | 70572 | supercontig
NIGP01001989 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40706 | supercontig
NIGP01001990 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35500 | supercontig
NIGP01001991 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38033 | supercontig
NIGP01001992 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23687 | supercontig
NIGP01001993 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36917 | supercontig
NIGP01001994 | Aedes_aegypti_LVP_AGWG | AaegL5 | 41031 | supercontig
NIGP01001995 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24263 | supercontig
NIGP01001996 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35797 | supercontig
NIGP01001997 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29050 | supercontig
NIGP01001998 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25937 | supercontig
NIGP01001999 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27608 | supercontig
NIGP01002000 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28439 | supercontig
NIGP01002001 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40432 | supercontig
NIGP01002002 | Aedes_aegypti_LVP_AGWG | AaegL5 | 5000 | supercontig
NIGP01002003 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28326 | supercontig
NIGP01002004 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31076 | supercontig
NIGP01002005 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35884 | supercontig
NIGP01002006 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26142 | supercontig
NIGP01002007 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33975 | supercontig
NIGP01002008 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28875 | supercontig
NIGP01002009 | Aedes_aegypti_LVP_AGWG | AaegL5 | 47255 | supercontig
NIGP01002010 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26661 | supercontig
NIGP01002011 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27723 | supercontig
NIGP01002012 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31005 | supercontig
NIGP01002013 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26152 | supercontig
NIGP01002014 | Aedes_aegypti_LVP_AGWG | AaegL5 | 49724 | supercontig
NIGP01002015 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34196 | supercontig
NIGP01002016 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26688 | supercontig
NIGP01002017 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29955 | supercontig
NIGP01002018 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22906 | supercontig
NIGP01002019 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26724 | supercontig
NIGP01002020 | Aedes_aegypti_LVP_AGWG | AaegL5 | 176234 | supercontig
NIGP01002021 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22273 | supercontig
NIGP01002022 | Aedes_aegypti_LVP_AGWG | AaegL5 | 3000 | supercontig
NIGP01002023 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28830 | supercontig
NIGP01002024 | Aedes_aegypti_LVP_AGWG | AaegL5 | 65760 | supercontig
NIGP01002025 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36474 | supercontig
NIGP01002026 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28957 | supercontig
NIGP01002027 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33029 | supercontig
NIGP01002028 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20470 | supercontig
NIGP01002029 | Aedes_aegypti_LVP_AGWG | AaegL5 | 80719 | supercontig
NIGP01002030 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33991 | supercontig
NIGP01002031 | Aedes_aegypti_LVP_AGWG | AaegL5 | 46692 | supercontig
NIGP01002032 | Aedes_aegypti_LVP_AGWG | AaegL5 | 17031 | supercontig
NIGP01002033 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33091 | supercontig
NIGP01002034 | Aedes_aegypti_LVP_AGWG | AaegL5 | 111889 | supercontig
NIGP01002035 | Aedes_aegypti_LVP_AGWG | AaegL5 | 146225 | supercontig
NIGP01002036 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24948 | supercontig
NIGP01002037 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26177 | supercontig
NIGP01002038 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28745 | supercontig
NIGP01002039 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40105 | supercontig
NIGP01002040 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31349 | supercontig
NIGP01002041 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25471 | supercontig
NIGP01002042 | Aedes_aegypti_LVP_AGWG | AaegL5 | 41746 | supercontig
NIGP01002043 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29929 | supercontig
NIGP01002044 | Aedes_aegypti_LVP_AGWG | AaegL5 | 58217 | supercontig
NIGP01002045 | Aedes_aegypti_LVP_AGWG | AaegL5 | 187149 | supercontig
NIGP01002046 | Aedes_aegypti_LVP_AGWG | AaegL5 | 69276 | supercontig
NIGP01002047 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21437 | supercontig
NIGP01002048 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24445 | supercontig
NIGP01002049 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33654 | supercontig
NIGP01002050 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33314 | supercontig
NIGP01002051 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25039 | supercontig
NIGP01002052 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35551 | supercontig
NIGP01002053 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28179 | supercontig
NIGP01002054 | Aedes_aegypti_LVP_AGWG | AaegL5 | 52715 | supercontig
NIGP01002055 | Aedes_aegypti_LVP_AGWG | AaegL5 | 58419 | supercontig
NIGP01002056 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35069 | supercontig
NIGP01002057 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22561 | supercontig
NIGP01002058 | Aedes_aegypti_LVP_AGWG | AaegL5 | 66095 | supercontig
NIGP01002059 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29524 | supercontig
NIGP01002060 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24256 | supercontig
NIGP01002061 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26875 | supercontig
NIGP01002062 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27999 | supercontig
NIGP01002063 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29383 | supercontig
NIGP01002064 | Aedes_aegypti_LVP_AGWG | AaegL5 | 50240 | supercontig
NIGP01002065 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42643 | supercontig
NIGP01002066 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33396 | supercontig
NIGP01002067 | Aedes_aegypti_LVP_AGWG | AaegL5 | 44673 | supercontig
NIGP01002068 | Aedes_aegypti_LVP_AGWG | AaegL5 | 59160 | supercontig
NIGP01002069 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25971 | supercontig
NIGP01002070 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27412 | supercontig
NIGP01002071 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33423 | supercontig
NIGP01002072 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1000 | supercontig
NIGP01002073 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16785 | supercontig
NIGP01002074 | Aedes_aegypti_LVP_AGWG | AaegL5 | 4000 | supercontig
NIGP01002075 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32516 | supercontig
NIGP01002076 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32086 | supercontig
NIGP01002077 | Aedes_aegypti_LVP_AGWG | AaegL5 | 45109 | supercontig
NIGP01002078 | Aedes_aegypti_LVP_AGWG | AaegL5 | 204549 | supercontig
NIGP01002079 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29378 | supercontig
NIGP01002080 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26156 | supercontig
NIGP01002081 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25594 | supercontig
NIGP01002082 | Aedes_aegypti_LVP_AGWG | AaegL5 | 193134 | supercontig
NIGP01002083 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21385 | supercontig
NIGP01002084 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40269 | supercontig
NIGP01002085 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23386 | supercontig
NIGP01002086 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39621 | supercontig
NIGP01002087 | Aedes_aegypti_LVP_AGWG | AaegL5 | 64527 | supercontig
NIGP01002088 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31149 | supercontig
NIGP01002089 | Aedes_aegypti_LVP_AGWG | AaegL5 | 541992 | supercontig
NIGP01002090 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24848 | supercontig
NIGP01002091 | Aedes_aegypti_LVP_AGWG | AaegL5 | 5373 | supercontig
NIGP01002092 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28697 | supercontig
NIGP01002093 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30212 | supercontig
NIGP01002094 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26660 | supercontig
NIGP01002095 | Aedes_aegypti_LVP_AGWG | AaegL5 | 52658 | supercontig
NIGP01002096 | Aedes_aegypti_LVP_AGWG | AaegL5 | 45864 | supercontig
NIGP01002097 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34404 | supercontig
NIGP01002098 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31888 | supercontig
NIGP01002099 | Aedes_aegypti_LVP_AGWG | AaegL5 | 48518 | supercontig
NIGP01002100 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31678 | supercontig
NIGP01002101 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38810 | supercontig
NIGP01002102 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28984 | supercontig
NIGP01002103 | Aedes_aegypti_LVP_AGWG | AaegL5 | 55088 | supercontig
NIGP01002104 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2500 | supercontig
NIGP01002105 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23178 | supercontig
NIGP01002106 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42798 | supercontig
NIGP01002107 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23641 | supercontig
NIGP01002108 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24609 | supercontig
NIGP01002109 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32986 | supercontig
NIGP01002110 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39036 | supercontig
NIGP01002111 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23259 | supercontig
NIGP01002112 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29749 | supercontig
NIGP01002113 | Aedes_aegypti_LVP_AGWG | AaegL5 | 124708 | supercontig
NIGP01002114 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28308 | supercontig
NIGP01002115 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34961 | supercontig
NIGP01002116 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30508 | supercontig
NIGP01002117 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23331 | supercontig
NIGP01002118 | Aedes_aegypti_LVP_AGWG | AaegL5 | 37096 | supercontig
NIGP01002119 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27960 | supercontig
NIGP01002120 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26162 | supercontig
NIGP01002121 | Aedes_aegypti_LVP_AGWG | AaegL5 | 54919 | supercontig
NIGP01002122 | Aedes_aegypti_LVP_AGWG | AaegL5 | 41298 | supercontig
NIGP01002123 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24289 | supercontig
NIGP01002124 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23973 | supercontig
NIGP01002125 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31106 | supercontig
NIGP01002126 | Aedes_aegypti_LVP_AGWG | AaegL5 | 46698 | supercontig
NIGP01002127 | Aedes_aegypti_LVP_AGWG | AaegL5 | 163096 | supercontig
NIGP01002128 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38927 | supercontig
NIGP01002129 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38780 | supercontig
NIGP01002130 | Aedes_aegypti_LVP_AGWG | AaegL5 | 37991 | supercontig
NIGP01002131 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26826 | supercontig
NIGP01002132 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22948 | supercontig
NIGP01002133 | Aedes_aegypti_LVP_AGWG | AaegL5 | 57940 | supercontig
NIGP01002134 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22817 | supercontig
NIGP01002135 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23167 | supercontig
NIGP01002136 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28323 | supercontig
NIGP01002137 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28723 | supercontig
NIGP01002138 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23622 | supercontig
NIGP01002139 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20987 | supercontig
NIGP01002140 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25918 | supercontig
NIGP01002141 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30198 | supercontig
NIGP01002142 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27074 | supercontig
NIGP01002143 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22291 | supercontig
NIGP01002144 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34391 | supercontig
NIGP01002145 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24138 | supercontig
NIGP01002146 | Aedes_aegypti_LVP_AGWG | AaegL5 | 43119 | supercontig
NIGP01002147 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29683 | supercontig
NIGP01002148 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23518 | supercontig
NIGP01002149 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1000 | supercontig
NIGP01002150 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22565 | supercontig
NIGP01002151 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42402 | supercontig
NIGP01002152 | Aedes_aegypti_LVP_AGWG | AaegL5 | 69021 | supercontig
NIGP01002153 | Aedes_aegypti_LVP_AGWG | AaegL5 | 67654 | supercontig
NIGP01002154 | Aedes_aegypti_LVP_AGWG | AaegL5 | 44752 | supercontig
NIGP01002155 | Aedes_aegypti_LVP_AGWG | AaegL5 | 97849 | supercontig
NIGP01002156 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26462 | supercontig
NIGP01002157 | Aedes_aegypti_LVP_AGWG | AaegL5 | 44582 | supercontig
NIGP01002158 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39662 | supercontig
NIGP01002159 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1500 | supercontig
NIGP01002160 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2000 | supercontig
NIGP01002161 | Aedes_aegypti_LVP_AGWG | AaegL5 | 9102 | supercontig
NIGP01002162 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29791 | supercontig
NIGP01002163 | Aedes_aegypti_LVP_AGWG | AaegL5 | 44084 | supercontig
NIGP01002164 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34476 | supercontig
NIGP01002165 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33664 | supercontig
NIGP01002166 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21927 | supercontig
NIGP01002167 | Aedes_aegypti_LVP_AGWG | AaegL5 | 45820 | supercontig
NIGP01002168 | Aedes_aegypti_LVP_AGWG | AaegL5 | 85242 | supercontig
