"chr","start","end","width","Conc","Conc_All_Others","Conc_K27Ac","Fold","p.value","FDR"
"AaegL5_1",220138616,220144358,5743,5.13961939209702,5.31855379859396,4.79721204115293,0.52134175744103,0.0835703082958179,0.132694775233172
"AaegL5_1",43280218,43460048,179831,9.25976079363047,9.1686332605733,9.39455737047257,-0.225924109899275,0.0837000114361892,0.13274528129529
"AaegL5_2",263755023,263785020,29998,7.22313692003005,7.05612778409106,7.45567536003926,-0.399547575948207,0.0866892543508676,0.137325501051141
"AaegL5_3",312951335,312960229,8895,4.03896322904652,4.20874469640148,3.71735803365308,0.4913866627484,0.0868645153419713,0.13744257036606
"AaegL5_2",285354867,285444779,89913,8.03314539865235,7.92545377525469,8.19029917698597,-0.26484540173128,0.0877842488347749,0.138735945710903
"AaegL5_2",17138845,17163781,24937,6.11354736697591,6.24256863746373,5.87962085361907,0.362947783844668,0.0883542271802555,0.139474193313651
"AaegL5_3",51781978,52107085,325108,9.74426566014491,9.65648294885611,9.87447367040424,-0.21799072154813,0.0884715548217383,0.139497009695671
"AaegL5_1",39831077,39834369,3293,2.79561046163151,3.02112444680969,2.34017507389691,0.680949372912783,0.0886887834044944,0.139677108358298
"NIGP01000834",26069,31180,5112,3.71450346478923,3.91378950443721,3.32424321487182,0.589546289565388,0.0895510865619439,0.140871546842223
"AaegL5_2",228205988,228213431,7444,5.19746796138604,5.06662361072494,5.38488753816902,-0.318263927444079,0.0918678073459044,0.14434848987375
"AaegL5_2",32792685,32823737,31053,5.93108266470615,5.72785698211015,6.20636382712435,-0.478506845014207,0.0920930233963841,0.144428146029236
"AaegL5_3",173578540,173598077,19538,5.97271479533836,5.83634988544097,6.16718785017582,-0.330837964734856,0.0921315238313343,0.144428146029236
"AaegL5_2",21807445,21809889,2445,1.57973509269919,1.15068824319219,2.07706260129757,-0.926374358105376,0.0923985527384019,0.14467948904535
"AaegL5_2",460462531,460466741,4211,3.62005057245836,3.81038761859246,3.25111124353872,0.559276375053746,0.092667133075792,0.144932678720616
"AaegL5_1",107625783,108145115,519333,10.5146178027745,10.3829380056731,10.7031087621765,-0.320170756503435,0.0930723398387927,0.145398724448621
"AaegL5_3",174920362,174931350,10989,4.8244307204107,4.96172668404556,4.57332674446883,0.388399939576731,0.0938974320356082,0.146518892796645
"AaegL5_3",196277916,196280351,2436,3.58832947463801,3.79067198340557,3.19068368227668,0.599988301128896,0.0953019103141512,0.148539529179298
"AaegL5_1",66940691,66948287,7597,3.99015454728157,4.1670344753994,3.6524541855894,0.51458028981,0.096768176733291,0.150625950437146
"AaegL5_3",313889668,313903897,14230,5.66544339601465,5.80336969590933,5.41301841039178,0.390351285517545,0.0968627055908491,0.150625950437146
"AaegL5_2",75879035,76121776,242742,9.44339817510801,9.35546553878794,9.5738123996683,-0.218346860880358,0.0970565300663918,0.150754472817901
"AaegL5_2",224066576,224129873,63298,7.62772205748754,7.51779754275621,7.78784393425962,-0.270046391503412,0.0976299174768855,0.151471588213566
"AaegL5_2",5746796,5762717,15922,5.56660595408036,5.35169645257442,5.85518856317366,-0.50349211059924,0.09928664377848,0.153865930244136
"AaegL5_3",239454108,239474435,20328,5.56957285375844,5.40309365894862,5.80146823841614,-0.398374579467515,0.0994361805777258,0.15392175897648
"AaegL5_1",271917265,272126029,208765,9.94020258398475,9.85586620514528,10.0656562608192,-0.209790055673901,0.100076014666548,0.154624169700963
"AaegL5_2",275353336,275358642,5307,4.48023676230114,4.69017371075954,4.06400573187419,0.626167978885355,0.100118009585137,0.154624169700963
"AaegL5_2",48259570,48272244,12675,5.83992353117421,5.95534632587703,5.63358149298243,0.321764832894598,0.102634190991823,0.158329878253598
"AaegL5_2",16346010,16856884,510875,11.043919016482,10.9878339789533,11.129352903903,-0.141518924949709,0.102821997411389,0.158439350556641
"AaegL5_2",277554677,277571190,16514,5.29144889910422,5.1041608674837,5.54820817221459,-0.444047304730891,0.103173302526665,0.158800225001314
"AaegL5_3",67767771,67904374,136604,8.44133143152957,8.32847069347223,8.60534008850732,-0.27686939503509,0.103975011574995,0.159852738884006
"AaegL5_2",246035045,246338877,303833,10.1337194696313,10.061670912117,10.2419990069656,-0.180328094848569,0.1043344593875,0.160223699806851
"AaegL5_3",285430295,285447310,17016,5.38973064353946,5.54046567439926,5.11006886550037,0.430396808898891,0.106243550202014,0.162970875649243
"AaegL5_3",84690901,84697680,6780,5.15477705135818,5.27262095542108,4.94358112128296,0.329039834138126,0.10668134255828,0.163457514699466
"AaegL5_3",118412494,118420459,7966,2.94728088525762,3.21929583530998,2.36522472179394,0.854071113516037,0.107074380967523,0.16387456048754
"AaegL5_3",7548646,7557093,8448,5.27909056152728,5.08265598477083,5.54653350541071,-0.463877520639881,0.108525260422352,0.165907838932028
"AaegL5_1",48694451,48726047,31597,6.27788631924589,6.12996719424448,6.48692523414026,-0.35695803989578,0.10883872515563,0.166199674899813
"AaegL5_1",162884708,162894891,10184,4.01738742268702,4.18888923802805,3.69190518268833,0.496984055339725,0.108977225208745,0.166223979058558
"AaegL5_3",235783849,235805337,21489,6.01387680686722,6.13414011601785,5.79780584785317,0.336334268164683,0.109480517811803,0.166804024890792
"AaegL5_3",200713059,200741724,28666,6.59594008728708,6.69796544361143,6.41602240015073,0.281943043460701,0.110657224124233,0.168407627286712
"AaegL5_1",300787150,300796856,9707,4.47972971782072,4.29430940817194,4.73428924331514,-0.439979835143196,0.11108211392358,0.168864738206698
"AaegL5_2",342086891,342092296,5406,3.39705030140946,3.14816928891645,3.72303736582185,-0.5748680769054,0.112117900577638,0.170248458211957
"AaegL5_1",232981288,233011497,30210,6.77490604640731,6.90515297587905,6.53845423677626,0.366698739102785,0.114456700436437,0.173605465091508
"AaegL5_2",257447515,257452962,5448,3.68929733517574,3.9116532878637,3.24193118333199,0.66972210453171,0.115095607384363,0.17437949007061
"AaegL5_2",180301976,180327854,25879,6.07035044838591,5.93022043630551,6.26959900526145,-0.339378568955938,0.116497068180081,0.176305830861819
"AaegL5_3",230230969,230241189,10221,4.74445866874575,4.8657486546694,4.52631151816454,0.33943713650486,0.117918241288527,0.178257675794028
"AaegL5_2",195685250,195698582,13333,4.91339758399494,4.77757197110856,5.10718429723641,-0.329612326127855,0.118432534670462,0.178835765048048
"AaegL5_1",278678928,278703513,24586,6.00522308279084,5.8727759181402,6.19469687348719,-0.321920955346996,0.119354700107009,0.180027779026813
"AaegL5_2",267105622,267111573,5952,3.61426490390879,3.7938295770924,3.27040912566353,0.523420451428871,0.12046282038757,0.181497316050605
"AaegL5_1",171415803,171436776,20974,6.50458304508928,6.40742451877857,6.64758984779241,-0.240165329013834,0.121195264051241,0.182398199837384
"AaegL5_1",182554830,182562069,7240,3.45231280974033,3.68437082980796,2.97995424780813,0.704416581999828,0.121561886902414,0.182747138181457
"AaegL5_1",143521580,143578200,56621,7.77793486969169,7.86573390878712,7.62529652203511,0.240437386752003,0.123235665051851,0.18505820798484
"AaegL5_2",215762248,215932096,169849,9.27384005102342,9.33029425357734,9.1786503698794,0.151643883697934,0.125011167848338,0.187516751772506
"AaegL5_2",225330619,225364064,33446,7.01955368814983,6.93545144577299,7.14468338368671,-0.209231937913719,0.125964420034803,0.188737849245517
"AaegL5_2",349376878,349383367,6490,3.38807792919979,3.55260706942946,3.07821723665031,0.474389832779154,0.129552788216197,0.193682146022085
"AaegL5_2",306302073,306330830,28758,6.6009768115545,6.71466964519274,6.398088094273,0.31658155091974,0.129598445931347,0.193682146022085
"AaegL5_3",373281553,373334700,53148,7.15868419776408,7.05422991837647,7.31151562341534,-0.257285705038869,0.129692764445467,0.193682146022085
"AaegL5_2",306906757,306918086,11330,5.80370736398165,5.66881587417249,5.99630387536236,-0.32748800118987,0.131504778474915,0.196172144787661
"AaegL5_2",249941922,249946808,4887,3.13092031105877,3.36084081962127,2.66411977343497,0.696721046186302,0.132113669626583,0.196863885729281
"AaegL5_3",135873555,135921705,48151,5.57928993707991,5.85459989584111,4.98766153348798,0.866938362353123,0.133996190775147,0.199449873426014
"AaegL5_3",274626445,274654704,28260,7.07364480433938,6.96772241237275,7.22843919331151,-0.260716780938767,0.134468034139032,0.199932734969877
"AaegL5_2",228220246,228226183,5938,4.98091365901354,5.08876398245035,4.78959666486854,0.299167317581814,0.134805153905044,0.199935464840122
"AaegL5_1",150123407,150139306,15900,5.1003248981329,5.22113658177362,4.88314554735595,0.337991034417676,0.13485956188226,0.199935464840122
"AaegL5_3",109342161,109347988,5828,4.00787086958675,4.18569792769855,3.6680032908974,0.517694636801143,0.134912205257162,0.199935464840122
"AaegL5_3",253015761,253040720,24960,5.82814088773576,5.6910129242623,6.023584054833,-0.332571130570702,0.1351900679853,0.200128528589592
"AaegL5_2",275032116,275039328,7213,4.77705801891434,4.58878337169267,5.03497679902825,-0.446193427335581,0.136829616813119,0.202334744164219
"AaegL5_3",305281536,305286777,5242,4.64670119337963,4.79421976816412,4.373950326517,0.420269441647123,0.137363718889508,0.202903271039403
"AaegL5_2",424511528,424516925,5398,4.44784481584428,4.60159553824889,4.161659175208,0.439936363040894,0.137599694452791,0.2030306699434
"AaegL5_2",304578408,304604003,25596,6.013298570702,5.85294211987395,6.23772622210714,-0.384784102233191,0.137918388333656,0.203279711500475
"AaegL5_1",212023466,212029192,5727,3.77329943418108,3.91566690590366,3.51151605173061,0.404150854173055,0.138203787318426,0.20347919175221
"AaegL5_3",223839322,223853820,14499,5.74475776303643,5.58475294503015,5.96875439621862,-0.384001451188478,0.14108218976238,0.207491810539899
"AaegL5_1",156456054,157039693,583640,10.887183709208,10.9427424511201,10.7935841912823,0.149158259837762,0.141494641644264,0.207872951321368
"AaegL5_3",167417487,167525552,108066,8.73150238667481,8.64240598551383,8.86351558160822,-0.22110959609439,0.143064777009635,0.209952205221932
"AaegL5_1",249139905,249190606,50702,7.6972379471846,7.60035852176414,7.8398665832916,-0.239508061527457,0.144512435704336,0.211847419259546
"AaegL5_3",114000520,114079362,78843,7.71244342983614,7.60867083725181,7.86436180628155,-0.255690969029736,0.148606852772127,0.217614354599357
"AaegL5_2",271480320,271704414,224095,9.0045423468742,9.09757661767192,8.84195637476473,0.25562024290719,0.150778844352627,0.220556756140413
"AaegL5_3",22072916,22104005,31090,6.12722847714837,6.23882326775337,5.92851124927976,0.310312018473613,0.151002463410886,0.220645840932287
"AaegL5_3",189085760,189105381,19622,5.73843745168401,5.59643929595209,5.94004502437747,-0.343605728425372,0.151643543067105,0.22128765926116
"AaegL5_2",469137412,469206335,68924,7.64257592717253,7.53488169848594,7.79973317485965,-0.264851476373707,0.151855836177117,0.22128765926116
"AaegL5_2",218529266,219002303,473038,10.8221677272133,10.7725584846925,10.8981564929011,-0.125598008208664,0.151931276380635,0.22128765926116
"AaegL5_3",202378339,202402170,23832,6.54858291342919,6.63371390654784,6.40097416508856,0.232739741459286,0.152353618006451,0.221664706026553
"AaegL5_2",433046374,433049426,3053,3.95011283738515,3.68427565867827,4.29409417180244,-0.609818513124169,0.152526106339715,0.221677813715598
"AaegL5_1",273785099,273791387,6289,3.27227462728221,3.47480881248075,2.87416388947044,0.600644923010306,0.154677233366639,0.224563520819232
"AaegL5_2",429298525,429451173,152649,8.78714053921885,8.73027535102001,8.87370528805267,-0.143429937032652,0.156692274313943,0.227245694085248
"AaegL5_1",172124877,172131510,6634,4.31069640466954,4.42708862427483,4.10241378002017,0.324674844254666,0.159922455495197,0.231682531678939
"AaegL5_2",225057854,225168795,110942,7.93056094629844,7.81267093680998,8.10118454885031,-0.288513612040328,0.160599879687875,0.232415620978397
"AaegL5_2",251191477,251205059,13583,5.22884089282316,5.34506556487205,5.02089394333379,0.324171621538256,0.162882349746852,0.235467448034895
"AaegL5_1",53331683,53392886,61204,7.54960228215146,7.65044452430953,7.37198336670757,0.278461157601965,0.163365004419654,0.235913680503782
"AaegL5_2",408815797,408820994,5198,3.28650312226919,3.44393332615938,2.99229883734812,0.451634488811262,0.165595092844615,0.238879729677977
"AaegL5_3",22255659,22992430,736772,11.0450605161256,10.9863956167119,11.1342283201675,-0.147832703455546,0.166948775192027,0.240576555962156
"AaegL5_2",381210441,381436061,225621,9.1610189457941,9.07362695264622,9.29068930370756,-0.217062351061335,0.167456039081847,0.241051368359857
"AaegL5_3",274686998,274802873,115876,7.87691715400518,7.77336843477845,8.02853545490393,-0.255167020125487,0.169595259211181,0.243871867964328
"AaegL5_3",163422007,163434283,12277,4.62239200060122,4.78838853366349,4.30926404193813,0.479124491725362,0.171167890478165,0.245872520644482
"AaegL5_1",12410801,12418000,7200,3.42391637715378,3.66594830815372,2.92522510767697,0.740723200476753,0.171823410392085,0.24655295713404
"AaegL5_2",295056463,295061748,5286,4.86997605252755,5.00476239962879,4.62411387714706,0.380648522481726,0.174567050354663,0.250225074292731
"AaegL5_1",247014232,247051334,37103,6.26653835197294,6.3684133595153,6.08691309796081,0.28150026155449,0.177557783465748,0.254243246440923
"AaegL5_2",244654254,244663084,8831,5.31427022711538,5.40789433232474,5.15055690725401,0.257337425070735,0.179680603552337,0.257011496220431
"AaegL5_2",411945282,412150586,205305,9.05906599268942,8.95735799320771,9.20821288960513,-0.250854896397421,0.180618622870333,0.258080982731477
"AaegL5_2",252795449,252862224,66776,7.62153531799004,7.51414852905252,7.77828306024113,-0.264134531188602,0.183973949432021,0.262598605715601
"AaegL5_1",249898192,249903348,5157,2.60586785519249,2.79817868886616,2.23226431393252,0.565914374933639,0.184537790330827,0.263051909969767
"AaegL5_1",233661065,233829431,168367,8.83604858476573,8.72565194369901,8.99679667273235,-0.271144729033345,0.184679512014173,0.263051909969767
"AaegL5_1",255962470,255977990,15521,4.78941097990161,4.93718830446843,4.51610595193838,0.421082352530053,0.187429782691207,0.266689176630931
"AaegL5_3",312917389,312924497,7109,4.01094329950367,3.87129747711405,4.20957931213193,-0.338281835017873,0.190266830756338,0.27030968894047
"AaegL5_2",154559060,154611634,52575,7.10996250407122,6.99726929551975,7.273749890396,-0.276480594876254,0.190372974143177,0.27030968894047
"AaegL5_2",199561271,199569755,8485,3.425914417849,3.56735800802632,3.16608521550287,0.401272792523446,0.192554505267285,0.273121243872844
"AaegL5_3",191956225,191966595,10371,4.60247252742126,4.79188223737106,4.23571717429484,0.556165063076215,0.193245475494497,0.273814905716341
"AaegL5_2",42649256,42669659,20404,5.75870009887865,5.65108197030796,5.91575600122899,-0.264674030921025,0.194301889470464,0.27502438634859
"AaegL5_1",104858199,104863600,5402,3.82901968471271,3.65469552096454,4.07038142150611,-0.415685900541567,0.194543681534547,0.275079491304322
"NIGP01000871",18516,23688,5173,2.76000507427537,2.93690498746904,2.42225903114489,0.514645956324154,0.194924787184377,0.275331261897933
"AaegL5_2",274987402,274995107,7706,4.78393793019781,4.65485890139068,4.96908897958302,-0.314230078192338,0.199007047530972,0.280804949481788
"AaegL5_2",154830146,154857990,27845,6.72054108447716,6.59270130862995,6.90409583555681,-0.311394526926864,0.199434878079258,0.281116106731261
"AaegL5_2",69563319,69568767,5449,3.32306047118113,3.51669701417313,2.94631209171404,0.570384922459088,0.200523154964723,0.282356592037554
"AaegL5_2",274632958,274639681,6724,4.64027897622123,4.49780078437588,4.84249160403272,-0.344690819656839,0.204527161330884,0.287582982684267
"AaegL5_2",232385251,232391976,6726,3.10271376092864,3.24850951855594,2.83364468659521,0.414864831960737,0.204878270361411,0.287582982684267
"AaegL5_2",220402148,220409593,7446,4.75859713003921,4.64333253541405,4.92577421464293,-0.282441679228882,0.205104795577081,0.287582982684267
"AaegL5_3",166077218,166101917,24700,5.75819892845529,5.85518680563024,5.58803069536078,0.267156110269453,0.205249572356133,0.287582982684267
"AaegL5_2",299926616,299937934,11319,4.91191528488486,5.04549699234828,4.66855924867835,0.376937743669925,0.20529522657697,0.287582982684267
"AaegL5_2",153060404,153072578,12175,5.92672963968978,6.01508860673666,5.77303234398524,0.242056262751419,0.208121720823078,0.29124154121372
